nombre_persona,cedula,edad,genero,numero_celular,gmail,vendedor,fecha_venta,valor_vehiculo,iva,valor_total
Andrés Gómez,77059313,18,M,3897661957,andrés.gómez@gmail.com,SuperAutos,2021-07-12,124898517.54,23730718,148629235.54
Luis Ramírez,71940701,66,F,3132553656,luis.ramírez@gmail.com,MotorCity,2022-02-12,120263178.08,22850003,143113181.08
Juan Gómez,47425012,19,M,3382178053,juan.gómez@gmail.com,AutoCenter,2023-07-03,50716077.54,9636054,60352131.54
Ana Gómez,69719196,80,F,3378863077,ana.gómez@gmail.com,Vehimotors,2022-04-10,36815758.09,6994994,43810752.09
Sofía Moreno,34773321,56,M,3233377636,sofía.moreno@gmail.com,AutoCenter,2021-06-26,59189058.59,11245921,70434979.59
Sofía López,57023075,51,M,3328458468,sofía.lópez@gmail.com,MotorCity,2022-12-16,40494050.77,7693869,48187919.77
Ana Moreno,18668685,47,F,3152626240,ana.moreno@gmail.com,Vehimotors,2021-06-27,34467696.96,6548862,41016558.96
Luis Ramírez,84209557,25,F,3618631759,luis.ramírez@gmail.com,Vehimotors,2024-06-19,179233124.34,34054293,213287417.34
Andrés Gómez,39381181,27,M,3138369114,andrés.gómez@gmail.com,AutoCenter,2024-07-22,145324056.39,27611570,172935626.39
Camila López,5299236,66,M,3541488332,camila.lópez@gmail.com,SuperAutos,2021-07-31,122779711.57,23328145,146107856.57
Pedro Martínez,70383306,24,F,3554781248,pedro.martínez@gmail.com,SuperAutos,2021-08-04,41671774.52,7917637,49589411.52
Juan López,60056424,26,M,3734354125,juan.lópez@gmail.com,SuperAutos,2024-02-20,75448592.65,14335232,89783824.65
Juan García,81243679,32,F,3880625778,juan.garcía@gmail.com,AutoCenter,2020-05-22,43249965.99,8217493,51467458.99
Laura Gómez,38209731,51,M,3015622614,laura.gómez@gmail.com,AutoCenter,2024-10-10,183314621.78,34829778,218144399.78
Camila Torres,88167653,36,F,3562224509,camila.torres@gmail.com,SuperAutos,2020-04-10,90436185.53,17182875,107619060.53
Juan Pérez,3168706,66,F,3993530167,juan.pérez@gmail.com,Vehimotors,2023-02-11,156611199.77,29756127,186367326.77
María Rodríguez,30477513,40,F,3420279517,maría.rodríguez@gmail.com,CarrosYA,2021-02-09,124779768.31,23708155,148487923.31
Camila Hernández,38343797,37,M,3455900107,camila.hernández@gmail.com,AutoCenter,2020-08-05,187908952.11,35702700,223611652.11
Camila Moreno,51085518,57,F,3547816524,camila.moreno@gmail.com,SuperAutos,2023-03-11,51119363.31,9712679,60832042.31
Pedro Ramírez,30523315,39,M,3187507516,pedro.ramírez@gmail.com,MotorCity,2020-05-17,89360149.25,16978428,106338577.25
Luis Moreno,99222008,67,F,3719850251,luis.moreno@gmail.com,Vehimotors,2020-06-22,114851525.1,21821789,136673314.1
Sofía Torres,3619517,31,F,3413996414,sofía.torres@gmail.com,AutoCenter,2023-12-01,58332674.47,11083208,69415882.47
Carlos Martínez,47165455,38,M,3534234283,carlos.martínez@gmail.com,MotorCity,2023-05-17,89344478.76,16975450,106319928.76
Carlos Rodríguez,33795998,23,F,3147312720,carlos.rodríguez@gmail.com,MotorCity,2024-06-18,141109729.97,26810848,167920577.97
María Rodríguez,30225941,73,F,3543135244,maría.rodríguez@gmail.com,SuperAutos,2021-05-19,156545146.99,29743577,186288723.99
Carlos Ramírez,71175900,47,F,3420786405,carlos.ramírez@gmail.com,CarrosYA,2023-10-05,104680675.05,19889328,124570003.05
Sofía Moreno,52681839,50,F,3772150108,sofía.moreno@gmail.com,CarrosYA,2024-03-28,178932726.29,33997217,212929943.29
Laura Hernández,71338105,56,F,3917903511,laura.hernández@gmail.com,CarrosYA,2022-02-13,76181011.06,14474392,90655403.06
Carlos Moreno,23335039,37,M,3225789763,carlos.moreno@gmail.com,AutoCenter,2020-06-30,154396297.05,29335296,183731593.05
Carlos Gómez,50374046,43,F,3028244919,carlos.gómez@gmail.com,AutoCenter,2020-03-02,37671426.1,7157570,44828996.1
Andrés Torres,46219309,70,F,3984384597,andrés.torres@gmail.com,SuperAutos,2020-02-25,35865975.11,6814535,42680510.11
Pedro Hernández,70853879,80,F,3911386655,pedro.hernández@gmail.com,SuperAutos,2023-10-10,101000779.79,19190148,120190927.79
Luis Gómez,64155516,46,M,3366678170,luis.gómez@gmail.com,Vehimotors,2024-08-24,109807025.98,20863334,130670359.98
Sofía Gómez,80714073,55,M,3848236928,sofía.gómez@gmail.com,Vehimotors,2020-03-23,166685736.97,31670290,198356026.97
Juan García,68404230,74,M,3419711472,juan.garcía@gmail.com,AutoCenter,2021-04-27,133461808.86,25357743,158819551.86
Luis García,2872824,58,F,3616517152,luis.garcía@gmail.com,Vehimotors,2020-12-09,145298344.59,27606685,172905029.59
Ana López,92947827,65,F,3746204910,ana.lópez@gmail.com,MotorCity,2021-06-10,96095887.36,18258218,114354105.36
Luis Hernández,34127419,64,F,3022429989,luis.hernández@gmail.com,MotorCity,2022-09-17,198023378.17,37624441,235647819.17
Andrés García,14289360,67,F,3126473761,andrés.garcía@gmail.com,MotorCity,2024-08-07,116826140.16,22196966,139023106.16
Juan Martínez,45777062,72,M,3799122618,juan.martínez@gmail.com,Vehimotors,2022-06-16,49919810.48,9484763,59404573.48
María Ramírez,39857575,19,M,3926005430,maría.ramírez@gmail.com,SuperAutos,2021-02-20,156156947.74,29669820,185826767.74
Camila García,42585992,56,M,3947730247,camila.garcía@gmail.com,SuperAutos,2020-07-16,80179454.31,15234096,95413550.31
Laura Ramírez,95653356,45,M,3431243031,laura.ramírez@gmail.com,AutoCenter,2023-01-09,143579119.96,27280032,170859151.96
María García,58193918,30,M,3341943710,maría.garcía@gmail.com,SuperAutos,2024-01-12,83482393.55,15861654,99344047.55
Juan Martínez,24908666,40,M,3876309667,juan.martínez@gmail.com,MotorCity,2023-10-06,168370200.27,31990338,200360538.27
Carlos Rodríguez,62247342,46,M,3822181646,carlos.rodríguez@gmail.com,Vehimotors,2020-04-06,145068047.73,27562929,172630976.73
Ana Pérez,12275360,30,M,3750663732,ana.pérez@gmail.com,AutoCenter,2023-06-09,165643733.84,31472309,197116042.84
Carlos Torres,60035568,48,M,3914005696,carlos.torres@gmail.com,MotorCity,2022-08-07,177283668.57,33683897,210967565.57
Pedro García,78301912,78,M,3084365273,pedro.garcía@gmail.com,Vehimotors,2024-11-28,32924442.54,6255644,39180086.54
Laura López,97490428,63,M,3414076482,laura.lópez@gmail.com,MotorCity,2020-03-14,116045610.66,22048666,138094276.66
Ana Martínez,58417627,76,M,3874656395,ana.martínez@gmail.com,Vehimotors,2024-07-22,185172131.5,35182704,220354835.5
Sofía Moreno,14352371,57,M,3872195766,sofía.moreno@gmail.com,AutoCenter,2024-07-30,160975825.74,30585406,191561231.74
Sofía Pérez,17654827,39,F,3356426921,sofía.pérez@gmail.com,CarrosYA,2021-07-27,70141146.21,13326817,83467963.21
Carlos Moreno,35257306,58,M,3983710125,carlos.moreno@gmail.com,SuperAutos,2023-05-20,80589472.1,15311999,95901471.1
Sofía Hernández,48965897,60,F,3829112958,sofía.hernández@gmail.com,AutoCenter,2020-03-07,113429799.04,21551661,134981460.04
María Torres,42064039,41,M,3847565906,maría.torres@gmail.com,SuperAutos,2022-07-18,161972562.82,30774786,192747348.82
Camila Ramírez,37856291,67,F,3257403005,camila.ramírez@gmail.com,Vehimotors,2022-10-10,132366100.66,25149559,157515659.66
Sofía Torres,37120715,25,M,3392723411,sofía.torres@gmail.com,SuperAutos,2021-08-27,62887471.7,11948619,74836090.7
Laura Pérez,36016083,60,M,3044669772,laura.pérez@gmail.com,CarrosYA,2022-06-08,52586349.01,9991406,62577755.01
Carlos Rodríguez,95281596,62,M,3492249062,carlos.rodríguez@gmail.com,AutoCenter,2021-11-27,57959363.42,11012279,68971642.42
Pedro Martínez,62850634,46,F,3975766809,pedro.martínez@gmail.com,AutoCenter,2020-01-27,103948226.78,19750163,123698389.78
Camila Torres,71582179,48,F,3174527631,camila.torres@gmail.com,Vehimotors,2024-11-19,152228981.94,28923506,181152487.94
Luis Pérez,71530566,53,M,3465783008,luis.pérez@gmail.com,CarrosYA,2020-08-07,198813271.8,37774521,236587792.8
Juan García,56429101,18,M,3954485508,juan.garcía@gmail.com,MotorCity,2021-04-24,68503772.86,13015716,81519488.86
Pedro Ramírez,31041144,57,M,3656096232,pedro.ramírez@gmail.com,CarrosYA,2023-09-11,136795478.05,25991140,162786618.05
María Rodríguez,72641990,35,F,3268056450,maría.rodríguez@gmail.com,CarrosYA,2024-12-19,155905403.94,29622026,185527429.94
Pedro Rodríguez,47611807,55,F,3959527477,pedro.rodríguez@gmail.com,AutoCenter,2024-02-27,62683492.65,11909863,74593355.65
Ana Pérez,58157343,25,M,3627468505,ana.pérez@gmail.com,CarrosYA,2024-01-09,108290207.36,20575139,128865346.36
Juan Hernández,42551556,34,F,3143189220,juan.hernández@gmail.com,CarrosYA,2021-04-24,76324615.73,14501676,90826291.73
Juan Rodríguez,51719129,24,F,3750067445,juan.rodríguez@gmail.com,SuperAutos,2023-01-13,38251935.32,7267867,45519802.32
Luis Hernández,89736730,59,M,3851127121,luis.hernández@gmail.com,SuperAutos,2024-12-05,146827486.35,27897222,174724708.35
Camila Rodríguez,22698659,65,M,3548905658,camila.rodríguez@gmail.com,CarrosYA,2022-01-02,60158213.87,11430060,71588273.87
Carlos Torres,95163623,21,F,3985319831,carlos.torres@gmail.com,Vehimotors,2023-05-14,35329412.49,6712588,42042000.49
Ana Moreno,90031841,72,M,3017610808,ana.moreno@gmail.com,Vehimotors,2021-01-16,60758754.42,11544163,72302917.42
Ana Gómez,64616297,63,M,3749321376,ana.gómez@gmail.com,MotorCity,2020-05-26,64497170.09,12254462,76751632.09
Andrés Torres,18033699,41,F,3082844095,andrés.torres@gmail.com,Vehimotors,2023-01-22,107283515.18,20383867,127667382.18
Sofía Moreno,12471236,19,M,3244070896,sofía.moreno@gmail.com,AutoCenter,2022-03-10,117904432.51,22401842,140306274.51
Juan García,30785409,59,F,3237486450,juan.garcía@gmail.com,MotorCity,2021-06-17,35262807.07,6699933,41962740.07
Andrés Rodríguez,83449046,28,F,3729132922,andrés.rodríguez@gmail.com,SuperAutos,2021-09-20,60104086.37,11419776,71523862.37
Luis Gómez,76031940,69,M,3258996276,luis.gómez@gmail.com,Vehimotors,2021-01-10,169610847.57,32226061,201836908.57
Ana Rodríguez,99879329,48,M,3350045086,ana.rodríguez@gmail.com,CarrosYA,2020-08-04,138918231.23,26394463,165312694.23
Carlos López,61928557,44,F,3168243536,carlos.lópez@gmail.com,CarrosYA,2022-06-11,154416852.83,29339202,183756054.83
María García,97509225,71,M,3917821604,maría.garcía@gmail.com,Vehimotors,2023-12-20,77932319.72,14807140,92739459.72
Ana Torres,48812722,30,F,3399126698,ana.torres@gmail.com,MotorCity,2024-12-29,180326528.03,34262040,214588568.03
Camila García,67657375,64,F,3026818043,camila.garcía@gmail.com,CarrosYA,2023-08-03,184145054.47,34987560,219132614.47
Carlos Torres,9877339,34,M,3299664023,carlos.torres@gmail.com,Vehimotors,2023-03-20,110286602.17,20954454,131241056.17
Pedro López,77474555,70,F,3054192405,pedro.lópez@gmail.com,MotorCity,2024-11-21,87125954.16,16553931,103679885.16
Laura Moreno,39364953,41,F,3385826177,laura.moreno@gmail.com,AutoCenter,2020-08-16,90887231.29,17268573,108155804.29
Ana Ramírez,2414466,29,M,3832008990,ana.ramírez@gmail.com,CarrosYA,2023-12-16,161000140.67,30590026,191590166.67
Ana Martínez,24214716,66,M,3490048041,ana.martínez@gmail.com,SuperAutos,2020-03-30,66491438.22,12633373,79124811.22
Juan López,11872844,74,F,3247597658,juan.lópez@gmail.com,CarrosYA,2020-04-02,185428117.64,35231342,220659459.64
Camila Ramírez,48355542,78,F,3913665457,camila.ramírez@gmail.com,Vehimotors,2020-10-08,74271247.37,14111537,88382784.37
Luis Pérez,17644805,70,F,3643563963,luis.pérez@gmail.com,MotorCity,2024-11-04,117580037.93,22340207,139920244.93
Carlos García,73520799,21,M,3389486982,carlos.garcía@gmail.com,SuperAutos,2022-09-05,45780144.58,8698227,54478371.58
Laura Gómez,81033787,40,M,3131678263,laura.gómez@gmail.com,CarrosYA,2022-10-13,173803984.23,33022757,206826741.23
Camila Pérez,86671559,78,M,3616465852,camila.pérez@gmail.com,AutoCenter,2023-11-09,152443566.62,28964277,181407843.62
Laura Hernández,16664997,34,F,3221975619,laura.hernández@gmail.com,AutoCenter,2020-02-28,114680181.6,21789234,136469415.6
Luis Pérez,24878178,65,M,3546510106,luis.pérez@gmail.com,AutoCenter,2020-12-30,147738784.42,28070369,175809153.42
Luis Gómez,25377708,64,M,3962267502,luis.gómez@gmail.com,AutoCenter,2023-08-19,33351661.96,6336815,39688476.96
Laura Rodríguez,58509979,75,M,3671963312,laura.rodríguez@gmail.com,AutoCenter,2023-07-11,62671698.99,11907622,74579320.99
Luis Pérez,54995522,34,M,3147273879,luis.pérez@gmail.com,AutoCenter,2021-05-13,71447901.29,13575101,85023002.29
Andrés Pérez,29289892,20,M,3826651205,andrés.pérez@gmail.com,SuperAutos,2021-03-12,108965205.17,20703388,129668593.17
María Ramírez,40375342,58,F,3172876358,maría.ramírez@gmail.com,AutoCenter,2023-12-02,178569960.42,33928292,212498252.42
María López,59348024,73,F,3434617353,maría.lópez@gmail.com,SuperAutos,2022-10-19,187404646.92,35606882,223011528.92
Juan Martínez,98344916,43,F,3146684257,juan.martínez@gmail.com,MotorCity,2022-07-03,53744858.12,10211523,63956381.12
Camila Hernández,41807153,65,F,3936468111,camila.hernández@gmail.com,Vehimotors,2020-09-12,136916572.94,26014148,162930720.94
Pedro Ramírez,5508364,38,F,3856244491,pedro.ramírez@gmail.com,MotorCity,2020-11-08,169433586.48,32192381,201625967.48
Carlos García,80636632,74,F,3127278181,carlos.garcía@gmail.com,MotorCity,2023-01-27,175680863.81,33379364,209060227.81
Carlos López,75201038,30,F,3566267057,carlos.lópez@gmail.com,Vehimotors,2023-10-09,131837428.79,25049111,156886539.79
Laura Torres,69450752,79,M,3429223878,laura.torres@gmail.com,MotorCity,2024-01-26,62591783.44,11892438,74484221.44
Ana López,71173642,19,F,3787630857,ana.lópez@gmail.com,Vehimotors,2022-12-21,95224594.77,18092673,113317267.77
Andrés Hernández,93691374,35,F,3062152734,andrés.hernández@gmail.com,MotorCity,2020-04-04,180021696.17,34204122,214225818.17
Camila Gómez,93570752,39,F,3586160029,camila.gómez@gmail.com,MotorCity,2024-03-13,130344721.13,24765497,155110218.13
Andrés Rodríguez,14794265,28,F,3484690357,andrés.rodríguez@gmail.com,MotorCity,2024-03-19,58496830.59,11114397,69611227.59
Luis Torres,8507852,76,F,3350368657,luis.torres@gmail.com,SuperAutos,2022-07-09,125318251.96,23810467,149128718.96
Sofía Rodríguez,5564282,67,M,3379789350,sofía.rodríguez@gmail.com,AutoCenter,2021-05-24,96107040.59,18260337,114367377.59
Laura Moreno,61534306,22,F,3096198703,laura.moreno@gmail.com,CarrosYA,2020-05-30,69719845.49,13246770,82966615.49
Camila Martínez,17527684,69,F,3678870973,camila.martínez@gmail.com,Vehimotors,2024-12-09,121074431.87,23004142,144078573.87
Luis Pérez,13747153,54,F,3687765814,luis.pérez@gmail.com,MotorCity,2022-06-13,144347989.89,27426118,171774107.89
Juan Torres,31324978,33,M,3285388991,juan.torres@gmail.com,AutoCenter,2020-04-02,109498778.78,20804767,130303545.78
Juan Gómez,24583976,68,F,3419933748,juan.gómez@gmail.com,SuperAutos,2024-03-15,148666787.85,28246689,176913476.85
Laura Gómez,45082830,29,F,3389889000,laura.gómez@gmail.com,AutoCenter,2020-01-02,197981714.31,37616525,235598239.31
Laura Martínez,63351083,36,F,3629610672,laura.martínez@gmail.com,Vehimotors,2021-03-26,78878453.75,14986906,93865359.75
Camila Pérez,84021045,21,M,3356269446,camila.pérez@gmail.com,AutoCenter,2020-04-28,83429715.32,15851645,99281360.32
Camila Pérez,29280584,73,M,3983758663,camila.pérez@gmail.com,AutoCenter,2022-01-29,133096181.35,25288274,158384455.35
Sofía Rodríguez,85276630,77,M,3383427336,sofía.rodríguez@gmail.com,MotorCity,2021-11-20,38017982.84,7223416,45241398.84
Camila Torres,56280314,60,F,3941125757,camila.torres@gmail.com,AutoCenter,2022-09-07,150816300.13,28655097,179471397.13
María Rodríguez,35832902,53,F,3322504369,maría.rodríguez@gmail.com,AutoCenter,2022-09-27,46183874.32,8774936,54958810.32
Camila Torres,77336034,22,M,3510776724,camila.torres@gmail.com,Vehimotors,2024-08-11,66176053.65,12573450,78749503.65
Carlos Ramírez,79170572,68,F,3311116833,carlos.ramírez@gmail.com,MotorCity,2021-12-13,54451502.87,10345785,64797287.87
Luis Pérez,94220898,75,M,3628641082,luis.pérez@gmail.com,SuperAutos,2024-03-15,111757982.73,21234016,132991998.73
Juan López,50658824,56,M,3822437193,juan.lópez@gmail.com,Vehimotors,2024-08-03,167862446.05,31893864,199756310.05
María García,66061645,26,F,3865712645,maría.garcía@gmail.com,MotorCity,2022-10-03,93216565.15,17711147,110927712.15
María Moreno,27698911,51,M,3091659036,maría.moreno@gmail.com,SuperAutos,2024-05-10,101577203.39,19299668,120876871.39
Luis López,24164754,27,M,3089442955,luis.lópez@gmail.com,MotorCity,2022-04-25,124409097.72,23637728,148046825.72
Camila Pérez,1792229,23,M,3735050285,camila.pérez@gmail.com,Vehimotors,2023-12-17,142654045.32,27104268,169758313.32
Laura Rodríguez,16214294,43,M,3766197353,laura.rodríguez@gmail.com,CarrosYA,2020-05-13,179068336.87,34022984,213091320.87
Laura Ramírez,42477836,20,M,3293829831,laura.ramírez@gmail.com,SuperAutos,2020-02-04,72445726.94,13764688,86210414.94
Camila Pérez,60122586,32,F,3884217054,camila.pérez@gmail.com,Vehimotors,2022-08-30,164324165.28,31221591,195545756.28
María Torres,52209314,60,M,3280019796,maría.torres@gmail.com,MotorCity,2024-03-04,194666600.6,36986654,231653254.6
Ana Gómez,94900265,59,M,3728954820,ana.gómez@gmail.com,SuperAutos,2023-08-30,167402975.42,31806565,199209540.42
Sofía Pérez,27540386,62,M,3522168039,sofía.pérez@gmail.com,AutoCenter,2023-02-14,94600014.77,17974002,112574016.77
Juan Martínez,69008149,41,F,3476784693,juan.martínez@gmail.com,SuperAutos,2023-03-09,40844436.0,7760442,48604878.0
Laura Gómez,8458910,65,M,3934625670,laura.gómez@gmail.com,CarrosYA,2023-02-01,115157940.73,21880008,137037948.73
Andrés Pérez,56303170,19,M,3888132121,andrés.pérez@gmail.com,MotorCity,2024-01-21,106954917.12,20321434,127276351.12
Luis Moreno,11801608,27,F,3552442117,luis.moreno@gmail.com,SuperAutos,2024-04-05,155403492.83,29526663,184930155.83
Camila García,31600806,75,M,3545488036,camila.garcía@gmail.com,SuperAutos,2022-03-15,118691542.97,22551393,141242935.97
María Ramírez,56947950,42,M,3222151080,maría.ramírez@gmail.com,MotorCity,2020-05-14,41432254.92,7872128,49304382.92
Pedro Hernández,19161969,51,F,3398945772,pedro.hernández@gmail.com,CarrosYA,2022-11-04,185854101.44,35312279,221166380.44
Luis López,50774856,39,F,3832797839,luis.lópez@gmail.com,CarrosYA,2024-02-21,173741109.75,33010810,206751919.75
Juan Rodríguez,46558518,20,F,3445198197,juan.rodríguez@gmail.com,SuperAutos,2021-07-01,83971040.35,15954497,99925537.35
Pedro García,46831002,30,M,3868818701,pedro.garcía@gmail.com,MotorCity,2020-09-29,79533660.1,15111395,94645055.1
Ana Rodríguez,88279939,26,M,3028008603,ana.rodríguez@gmail.com,CarrosYA,2023-08-31,102290618.24,19435217,121725835.24
Sofía Ramírez,96051382,51,M,3213391969,sofía.ramírez@gmail.com,Vehimotors,2020-02-13,36864605.58,7004275,43868880.58
Juan Torres,21776419,72,F,3617408096,juan.torres@gmail.com,SuperAutos,2022-01-18,33145565.06,6297657,39443222.06
Andrés Moreno,82230066,25,F,3228470033,andrés.moreno@gmail.com,AutoCenter,2020-05-18,64219017.52,12201613,76420630.52
Ana Hernández,31395923,58,M,3398953829,ana.hernández@gmail.com,Vehimotors,2024-09-07,138276589.37,26272551,164549140.37
Sofía Gómez,84557591,37,M,3082695690,sofía.gómez@gmail.com,CarrosYA,2022-11-24,143528125.81,27270343,170798468.81
Andrés Hernández,51018827,70,F,3436306564,andrés.hernández@gmail.com,CarrosYA,2022-03-30,53425554.46,10150855,63576409.46
María Torres,21086220,55,M,3257927788,maría.torres@gmail.com,CarrosYA,2023-12-11,129995275.95,24699102,154694377.95
Sofía Rodríguez,27374366,61,F,3650112780,sofía.rodríguez@gmail.com,Vehimotors,2020-10-21,33546930.05,6373916,39920846.05
